id,name,restaurant_id,created_at,updated_at
3135,"Соусы",254,"2017-12-07 00:22:46.751108","2017-12-07 00:22:46.751108"
3136,"Десерты",254,"2017-12-07 00:22:46.753794","2017-12-07 00:22:46.753794"
3137,"Хлеб",254,"2017-12-07 00:22:46.768593","2017-12-07 00:22:46.768593"
3138,"Холодные закуски",255,"2017-12-07 00:22:46.781641","2017-12-07 00:22:46.781641"
3139,"Горячие закуски",255,"2017-12-07 00:22:46.797008","2017-12-07 00:22:46.797008"
3140,"Салаты",255,"2017-12-07 00:22:46.809860","2017-12-07 00:22:46.809860"
3141,"Супы",255,"2017-12-07 00:22:46.822881","2017-12-07 00:22:46.822881"
3142,"Мясные блюда",255,"2017-12-07 00:22:46.830416","2017-12-07 00:22:46.830416"
3143,"Горячие блюда из птицы",255,"2017-12-07 00:22:46.848885","2017-12-07 00:22:46.848885"
3144,"Горячие блюда из рыбы",255,"2017-12-07 00:22:46.854036","2017-12-07 00:22:46.854036"
3145,"Гриль",255,"2017-12-07 00:22:46.860134","2017-12-07 00:22:46.860134"
3146,"Гарниры",255,"2017-12-07 00:22:46.875938","2017-12-07 00:22:46.875938"
3147,"Соусы",255,"2017-12-07 00:22:46.886027","2017-12-07 00:22:46.886027"
3148,"Десерты",255,"2017-12-07 00:22:46.894243","2017-12-07 00:22:46.894243"
3149,"Фрукты",255,"2017-12-07 00:22:46.909309","2017-12-07 00:22:46.909309"
3150,"Дополнительно",255,"2017-12-07 00:22:46.914348","2017-12-07 00:22:46.914348"
3151,"Закуски к пиву",255,"2017-12-07 00:22:46.927096","2017-12-07 00:22:46.927096"
3152,"Торты",256,"2017-12-07 00:22:46.937173","2017-12-07 00:22:46.937173"
3153,"Десерты",256,"2017-12-07 00:22:46.945963","2017-12-07 00:22:46.945963"
3154,"Выпечка",256,"2017-12-07 00:22:46.953051","2017-12-07 00:22:46.953051"
3155,"Мороженое",256,"2017-12-07 00:22:46.964436","2017-12-07 00:22:46.964436"
3156,"Коктейли",256,"2017-12-07 00:22:46.980109","2017-12-07 00:22:46.980109"
3157,"Кофе",256,"2017-12-07 00:22:46.989717","2017-12-07 00:22:46.989717"
3158,"Чай",256,"2017-12-07 00:22:47.020646","2017-12-07 00:22:47.020646"
3159,"Белорусская кухня",257,"2017-12-07 00:22:47.034568","2017-12-07 00:22:47.034568"
3160,"Холодные блюда и закуски",257,"2017-12-07 00:22:47.048212","2017-12-07 00:22:47.048212"
3161,"Салаты",257,"2017-12-07 00:22:47.065613","2017-12-07 00:22:47.065613"
3162,"Горячие закуски",257,"2017-12-07 00:22:47.078669","2017-12-07 00:22:47.078669"
3163,"Супы",257,"2017-12-07 00:22:47.083111","2017-12-07 00:22:47.083111"
3164,"Горячие блюда",257,"2017-12-07 00:22:47.087158","2017-12-07 00:22:47.087158"
3165,"Пицца и лазанья",257,"2017-12-07 00:22:47.097713","2017-12-07 00:22:47.097713"
3166,"Гарниры",257,"2017-12-07 00:22:47.103764","2017-12-07 00:22:47.103764"
3167,"Соусы",257,"2017-12-07 00:22:47.110658","2017-12-07 00:22:47.110658"
3168,"Десерты",257,"2017-12-07 00:22:47.118790","2017-12-07 00:22:47.118790"
3169,"Фрукты",257,"2017-12-07 00:22:47.126824","2017-12-07 00:22:47.126824"
3170,"Хлеб",257,"2017-12-07 00:22:47.135203","2017-12-07 00:22:47.135203"
3171,"Холодные закуски",258,"2017-12-07 00:22:47.142507","2017-12-07 00:22:47.142507"
3172,"Салаты",258,"2017-12-07 00:22:47.154903","2017-12-07 00:22:47.154903"
3173,"Драники",258,"2017-12-07 00:22:47.163938","2017-12-07 00:22:47.163938"
3174,"Бургеры",258,"2017-12-07 00:22:47.173335","2017-12-07 00:22:47.173335"
3175,"Супы",258,"2017-12-07 00:22:47.181671","2017-12-07 00:22:47.181671"
3176,"Горячие блюда",258,"2017-12-07 00:22:47.188229","2017-12-07 00:22:47.188229"
3177,"Десерты",258,"2017-12-07 00:22:47.199328","2017-12-07 00:22:47.199328"
3178,"Закуски к пиву",258,"2017-12-07 00:22:47.208816","2017-12-07 00:22:47.208816"
3179,"Молочные коктейли",258,"2017-12-07 00:22:47.214100","2017-12-07 00:22:47.214100"
3180,"Напитки",258,"2017-12-07 00:22:47.219175","2017-12-07 00:22:47.219175"
3181,"Смузи",258,"2017-12-07 00:22:47.230175","2017-12-07 00:22:47.230175"
3182,"Закуски",259,"2017-12-07 00:22:47.236471","2017-12-07 00:22:47.236471"
3183,"Салаты",259,"2017-12-07 00:22:47.245964","2017-12-07 00:22:47.245964"
3184,"Супы",259,"2017-12-07 00:22:47.250844","2017-12-07 00:22:47.250844"
3185,"Горячие блюда",259,"2017-12-07 00:22:47.255811","2017-12-07 00:22:47.255811"
3186,"Гарниры",259,"2017-12-07 00:22:47.265172","2017-12-07 00:22:47.265172"
3187,"Пицца",259,"2017-12-07 00:22:47.272213","2017-12-07 00:22:47.272213"
3188,"Соусы",259,"2017-12-07 00:22:47.287387","2017-12-07 00:22:47.287387"
3189,"Десерты",259,"2017-12-07 00:22:47.297970","2017-12-07 00:22:47.297970"
3190,"Горячие напитки",259,"2017-12-07 00:22:47.307629","2017-12-07 00:22:47.307629"
3191,"Напитки",259,"2017-12-07 00:22:47.316314","2017-12-07 00:22:47.316314"
3192,"Молочные коктейли",259,"2017-12-07 00:22:47.327273","2017-12-07 00:22:47.327273"
3193,"Блюда от шеф-повара",260,"2017-12-07 00:22:47.341234","2017-12-07 00:22:47.341234"
3194,"Белорусская кухня",260,"2017-12-07 00:22:47.352138","2017-12-07 00:22:47.352138"
3195,"Холодные закуски",260,"2017-12-07 00:22:47.362363","2017-12-07 00:22:47.362363"
3196,"Горячие закуски",260,"2017-12-07 00:22:47.375347","2017-12-07 00:22:47.375347"
3197,"Салаты",260,"2017-12-07 00:22:47.381682","2017-12-07 00:22:47.381682"
3198,"Супы",260,"2017-12-07 00:22:47.397095","2017-12-07 00:22:47.397095"
3199,"Рыбные блюда",260,"2017-12-07 00:22:47.404373","2017-12-07 00:22:47.404373"
3200,"Мясные блюда",260,"2017-12-07 00:22:47.417253","2017-12-07 00:22:47.417253"
3201,"Паста",260,"2017-12-07 00:22:47.425617","2017-12-07 00:22:47.425617"
3202,"Хлеб",260,"2017-12-07 00:22:47.431366","2017-12-07 00:22:47.431366"
3203,"Десерты",260,"2017-12-07 00:22:47.438225","2017-12-07 00:22:47.438225"
3204,"Горячие напитки",260,"2017-12-07 00:22:47.455369","2017-12-07 00:22:47.455369"
3205,"Фреши",260,"2017-12-07 00:22:47.472216","2017-12-07 00:22:47.472216"
3206,"Лимонады",260,"2017-12-07 00:22:47.484614","2017-12-07 00:22:47.484614"
3207,"Холодные напитки",260,"2017-12-07 00:22:47.488477","2017-12-07 00:22:47.488477"
3208,"Закуски",261,"2017-12-07 00:22:47.505788","2017-12-07 00:22:47.505788"
3209,"Салаты",261,"2017-12-07 00:22:47.515341","2017-12-07 00:22:47.515341"
3210,"Супы",261,"2017-12-07 00:22:47.523730","2017-12-07 00:22:47.523730"
3211,"Блюда из рыбы",261,"2017-12-07 00:22:47.531414","2017-12-07 00:22:47.531414"
3212,"Блюда из мяса",261,"2017-12-07 00:22:47.537334","2017-12-07 00:22:47.537334"
3213,"Блюда из птицы",261,"2017-12-07 00:22:47.543844","2017-12-07 00:22:47.543844"
3214,"Пицца",261,"2017-12-07 00:22:47.549854","2017-12-07 00:22:47.549854"
3215,"Паста и ризотто",261,"2017-12-07 00:22:47.563465","2017-12-07 00:22:47.563465"
3216,"Десерты",261,"2017-12-07 00:22:47.571788","2017-12-07 00:22:47.571788"
3217,"Меню боулинга",262,"2017-12-07 00:22:47.590843","2017-12-07 00:22:47.590843"
3218,"Шпажки",262,"2017-12-07 00:22:47.609494","2017-12-07 00:22:47.609494"
3219,"Холодные закуски",262,"2017-12-07 00:22:47.620161","2017-12-07 00:22:47.620161"
3220,"Горячие закуски",262,"2017-12-07 00:22:47.627643","2017-12-07 00:22:47.627643"
3221,"Салаты",262,"2017-12-07 00:22:47.632545","2017-12-07 00:22:47.632545"
3222,"Супы",262,"2017-12-07 00:22:47.640783","2017-12-07 00:22:47.640783"
3223,"Горячие блюда",262,"2017-12-07 00:22:47.646845","2017-12-07 00:22:47.646845"
3224,"Гарниры",262,"2017-12-07 00:22:47.660936","2017-12-07 00:22:47.660936"
3225,"Паста",262,"2017-12-07 00:22:47.668065","2017-12-07 00:22:47.668065"
3226,"Хлеб",262,"2017-12-07 00:22:47.676469","2017-12-07 00:22:47.676469"
3227,"Десерты",262,"2017-12-07 00:22:47.682481","2017-12-07 00:22:47.682481"
3228,"Фрукты",262,"2017-12-07 00:22:47.695702","2017-12-07 00:22:47.695702"
3229,"Кондитерские изделия",262,"2017-12-07 00:22:47.704915","2017-12-07 00:22:47.704915"
3230,"Горячие напитки",262,"2017-12-07 00:22:47.709942","2017-12-07 00:22:47.709942"
3231,"Фреш",262,"2017-12-07 00:22:47.721089","2017-12-07 00:22:47.721089"
3232,"Напитки и воды",262,"2017-12-07 00:22:47.730254","2017-12-07 00:22:47.730254"
3233,"К пиву",262,"2017-12-07 00:22:47.741930","2017-12-07 00:22:47.741930"
3234,"Блюда белорусской кухни",263,"2017-12-07 00:22:47.751408","2017-12-07 00:22:47.751408"
3235,"Холодные закуски",263,"2017-12-07 00:22:47.759101","2017-12-07 00:22:47.759101"
3236,"Горячие закуски",263,"2017-12-07 00:22:47.769986","2017-12-07 00:22:47.769986"
3237,"Стрит-фуд",263,"2017-12-07 00:22:47.776033","2017-12-07 00:22:47.776033"
3238,"Антипасти",263,"2017-12-07 00:22:47.780948","2017-12-07 00:22:47.780948"
3239,"Салаты",263,"2017-12-07 00:22:47.790438","2017-12-07 00:22:47.790438"
3240,"Супы",263,"2017-12-07 00:22:47.801295","2017-12-07 00:22:47.801295"
3241,"Горячие блюда",263,"2017-12-07 00:22:47.810315","2017-12-07 00:22:47.810315"
3242,"Гриль",263,"2017-12-07 00:22:47.820456","2017-12-07 00:22:47.820456"
3243,"Соусы",263,"2017-12-07 00:22:47.832823","2017-12-07 00:22:47.832823"
3244,"Гарниры",263,"2017-12-07 00:22:47.839037","2017-12-07 00:22:47.839037"
3245,"Паста и ризотто",263,"2017-12-07 00:22:47.849172","2017-12-07 00:22:47.849172"
3246,"Десерты",263,"2017-12-07 00:22:47.856308","2017-12-07 00:22:47.856308"
3247,"Хлеб",263,"2017-12-07 00:22:47.870257","2017-12-07 00:22:47.870257"
3248,"МакМеню",264,"2017-12-07 00:22:47.877136","2017-12-07 00:22:47.877136"
3249,"Салаты",264,"2017-12-07 00:22:47.886806","2017-12-07 00:22:47.886806"
3250,"Горячие блюда",264,"2017-12-07 00:22:47.893311","2017-12-07 00:22:47.893311"
3251,"Картофель",264,"2017-12-07 00:22:47.899373","2017-12-07 00:22:47.899373"
3252,"Сэндвичи",264,"2017-12-07 00:22:47.903363","2017-12-07 00:22:47.903363"
3253,"МакЗавтрак",264,"2017-12-07 00:22:47.922269","2017-12-07 00:22:47.922269"
3254,"Хэппи мил",264,"2017-12-07 00:22:47.951113","2017-12-07 00:22:47.951113"
3255,"Соусы",264,"2017-12-07 00:22:47.963424","2017-12-07 00:22:47.963424"
3256,"Десерты",264,"2017-12-07 00:22:47.976951","2017-12-07 00:22:47.976951"
3257,"Молочные коктейли",264,"2017-12-07 00:22:47.999952","2017-12-07 00:22:47.999952"
3258,"Горячие напитки",264,"2017-12-07 00:22:48.005359","2017-12-07 00:22:48.005359"
3259,"Напитки",264,"2017-12-07 00:22:48.019065","2017-12-07 00:22:48.019065"
3260,"Холодные закуски",265,"2017-12-07 00:22:48.034788","2017-12-07 00:22:48.034788"
3261,"Горячие закуски",265,"2017-12-07 00:22:48.051219","2017-12-07 00:22:48.051219"
3262,"Салаты",265,"2017-12-07 00:22:48.060068","2017-12-07 00:22:48.060068"
3263,"Супы",265,"2017-12-07 00:22:48.070494","2017-12-07 00:22:48.070494"
3264,"Блюда из мяса",265,"2017-12-07 00:22:48.210227","2017-12-07 00:22:48.210227"
3265,"Блюда из рыбы",265,"2017-12-07 00:22:48.216074","2017-12-07 00:22:48.216074"
3266,"Гриль",265,"2017-12-07 00:22:48.222099","2017-12-07 00:22:48.222099"
3267,"Гриль на компанию",265,"2017-12-07 00:22:48.238901","2017-12-07 00:22:48.238901"
3268,"Гарниры",265,"2017-12-07 00:22:48.244477","2017-12-07 00:22:48.244477"
3269,"Паста",265,"2017-12-07 00:22:48.253736","2017-12-07 00:22:48.253736"
3270,"Ризотто",265,"2017-12-07 00:22:48.265265","2017-12-07 00:22:48.265265"
3271,"Пицца",265,"2017-12-07 00:22:48.269280","2017-12-07 00:22:48.269280"
3272,"Бургеры",265,"2017-12-07 00:22:48.287284","2017-12-07 00:22:48.287284"
3273,"Соусы",265,"2017-12-07 00:22:48.293433","2017-12-07 00:22:48.293433"
3274,"Хлеб",265,"2017-12-07 00:22:48.305926","2017-12-07 00:22:48.305926"
3275,"Десерты",265,"2017-12-07 00:22:48.315241","2017-12-07 00:22:48.315241"
3276,"Холодные закуски",266,"2017-12-07 00:22:48.326356","2017-12-07 00:22:48.326356"
3277,"Горячие закуски",266,"2017-12-07 00:22:48.336852","2017-12-07 00:22:48.336852"
3278,"Салаты",266,"2017-12-07 00:22:48.342881","2017-12-07 00:22:48.342881"
3279,"Супы",266,"2017-12-07 00:22:48.351491","2017-12-07 00:22:48.351491"
3280,"Горячие блюда",266,"2017-12-07 00:22:48.356885","2017-12-07 00:22:48.356885"
3281,"Гарниры",266,"2017-12-07 00:22:48.366741","2017-12-07 00:22:48.366741"
3282,"Паста и ризотто",266,"2017-12-07 00:22:48.371452","2017-12-07 00:22:48.371452"
3283,"Пицца",266,"2017-12-07 00:22:48.379905","2017-12-07 00:22:48.379905"
3284,"Десерты",266,"2017-12-07 00:22:48.392825","2017-12-07 00:22:48.392825"
3285,"Хлеб",266,"2017-12-07 00:22:48.399987","2017-12-07 00:22:48.399987"
3286,"Горячие напитки",266,"2017-12-07 00:22:48.406121","2017-12-07 00:22:48.406121"
3287,"Напитки",266,"2017-12-07 00:22:48.427884","2017-12-07 00:22:48.427884"
3288,"Холодные закуски",267,"2017-12-07 00:22:48.449100","2017-12-07 00:22:48.449100"
3289,"Бургеры",267,"2017-12-07 00:22:48.461175","2017-12-07 00:22:48.461175"
3290,"Салаты",267,"2017-12-07 00:22:48.466052","2017-12-07 00:22:48.466052"
3291,"Супы",267,"2017-12-07 00:22:48.476252","2017-12-07 00:22:48.476252"
3292,"Горячие блюда",267,"2017-12-07 00:22:48.481756","2017-12-07 00:22:48.481756"
3293,"Суши",267,"2017-12-07 00:22:48.492610","2017-12-07 00:22:48.492610"
3294,"Пицца",267,"2017-12-07 00:22:48.506333","2017-12-07 00:22:48.506333"
3295,"Паста",267,"2017-12-07 00:22:48.520933","2017-12-07 00:22:48.520933"
3296,"Хлеб",267,"2017-12-07 00:22:48.526114","2017-12-07 00:22:48.526114"
3297,"Десерты",267,"2017-12-07 00:22:48.531060","2017-12-07 00:22:48.531060"
3298,"Горячие напитки",267,"2017-12-07 00:22:48.541348","2017-12-07 00:22:48.541348"
3299,"Холодные напитки",267,"2017-12-07 00:22:48.550290","2017-12-07 00:22:48.550290"
3300,"Закуски к пиву",267,"2017-12-07 00:22:48.561576","2017-12-07 00:22:48.561576"
3301,"Паста",268,"2017-12-07 00:22:48.572795","2017-12-07 00:22:48.572795"
3302,"Пицца",268,"2017-12-07 00:22:48.583361","2017-12-07 00:22:48.583361"
3303,"Супы",268,"2017-12-07 00:22:48.607360","2017-12-07 00:22:48.607360"
3304,"Салаты",268,"2017-12-07 00:22:48.613978","2017-12-07 00:22:48.613978"
3305,"Закуски",268,"2017-12-07 00:22:48.624195","2017-12-07 00:22:48.624195"
3306,"Вторые блюда",268,"2017-12-07 00:22:48.632324","2017-12-07 00:22:48.632324"
3307,"Блинчики",268,"2017-12-07 00:22:48.638254","2017-12-07 00:22:48.638254"
3308,"Десерты",268,"2017-12-07 00:22:48.645193","2017-12-07 00:22:48.645193"
3309,"Молочные коктейли",268,"2017-12-07 00:22:48.656658","2017-12-07 00:22:48.656658"
3310,"Горячие напитки",268,"2017-12-07 00:22:48.665496","2017-12-07 00:22:48.665496"
3311,"Напитки",268,"2017-12-07 00:22:48.681544","2017-12-07 00:22:48.681544"
3312,"Хлеб",268,"2017-12-07 00:22:48.696156","2017-12-07 00:22:48.696156"
3313,"Блюда белорусской кухни",269,"2017-12-07 00:22:48.705740","2017-12-07 00:22:48.705740"
3314,"Фирменные блюда",269,"2017-12-07 00:22:48.721196","2017-12-07 00:22:48.721196"
3315,"Холодные закуски",269,"2017-12-07 00:22:48.726997","2017-12-07 00:22:48.726997"
3316,"Горячие закуски",269,"2017-12-07 00:22:48.737658","2017-12-07 00:22:48.737658"
3317,"Салаты",269,"2017-12-07 00:22:48.741305","2017-12-07 00:22:48.741305"
3318,"Супы",269,"2017-12-07 00:22:48.748736","2017-12-07 00:22:48.748736"
3319,"Горячие блюда",269,"2017-12-07 00:22:48.753384","2017-12-07 00:22:48.753384"
3320,"Блюда из овощей и грибов",269,"2017-12-07 00:22:48.760198","2017-12-07 00:22:48.760198"
3321,"Гарниры",269,"2017-12-07 00:22:48.763758","2017-12-07 00:22:48.763758"
3322,"Стейки",269,"2017-12-07 00:22:48.771585","2017-12-07 00:22:48.771585"
3323,"Соусы",269,"2017-12-07 00:22:48.777953","2017-12-07 00:22:48.777953"
3324,"Десерты",269,"2017-12-07 00:22:48.784760","2017-12-07 00:22:48.784760"
3325,"Фрукты",269,"2017-12-07 00:22:48.789363","2017-12-07 00:22:48.789363"
3326,"Хлеб",269,"2017-12-07 00:22:48.792952","2017-12-07 00:22:48.792952"
3327,"Фреши",269,"2017-12-07 00:22:48.796480","2017-12-07 00:22:48.796480"
3328,"Маки",270,"2017-12-07 00:22:48.807727","2017-12-07 00:22:48.807727"
3329,"Урамаки",270,"2017-12-07 00:22:48.825406","2017-12-07 00:22:48.825406"
3330,"Футомаки",270,"2017-12-07 00:22:48.851198","2017-12-07 00:22:48.851198"
3331,"Гунканы",270,"2017-12-07 00:22:48.858193","2017-12-07 00:22:48.858193"
3332,"Нигири",270,"2017-12-07 00:22:48.864765","2017-12-07 00:22:48.864765"
3333,"Темаки",270,"2017-12-07 00:22:48.871691","2017-12-07 00:22:48.871691"
3334,"Суширрито",270,"2017-12-07 00:22:48.877009","2017-12-07 00:22:48.877009"
3335,"Десерты",270,"2017-12-07 00:22:48.881726","2017-12-07 00:22:48.881726"
